ticker,cik,filing_date,link,long_term_outlook
SYK,310764,12-02-2015,https://www.sec.gov/Archives/edgar/data/310764/000031076415000022/0000310764-15-000022.txt,1
MSFT,789019,28-07-2011,https://www.sec.gov/Archives/edgar/data/789019/000119312511200680/0001193125-11-200680.txt,0
LRCX,707549,27-08-2009,https://www.sec.gov/Archives/edgar/data/707549/000119312509182356/0001193125-09-182356.txt,1
CHK,895126,27-02-2003,https://www.sec.gov/Archives/edgar/data/895126/000089924303000386/0000899243-03-000386.txt,1
PEP,77476,28-02-2005,https://www.sec.gov/Archives/edgar/data/77476/000119312505037811/0001193125-05-037811.txt,1
INTC,50863,26-03-1999,https://www.sec.gov/Archives/edgar/data/50863/0001047469-99-011450.txt,1
TXN,97476,25-02-1997,https://www.sec.gov/Archives/edgar/data/97476/0000097476-97-000003.txt,1
EXPD,746515,25-02-2016,https://www.sec.gov/Archives/edgar/data/746515/000074651516000053/0000746515-16-000053.txt,1
EXPD,746515,28-02-2012,https://www.sec.gov/Archives/edgar/data/746515/000074651512000006/0000746515-12-000006.txt,0
AMT,1053507,24-03-2003,https://www.sec.gov/Archives/edgar/data/1053507/000092701603001267/0000927016-03-001267.txt,1
TDC,816761,26-02-2016,https://www.sec.gov/Archives/edgar/data/816761/000081676116000045/0000816761-16-000045.txt,1
NSC,702165,15-02-2008,https://www.sec.gov/Archives/edgar/data/702165/000070216508000047/0000702165-08-000047.txt,0
MAS,62996,12-02-2016,https://www.sec.gov/Archives/edgar/data/62996/000104746916010135/0001047469-16-010135.txt,1
LB,701985,29-04-1998,https://www.sec.gov/Archives/edgar/data/701985/0000950109-98-002823.txt,1
MHK,851968,07-03-1997,https://www.sec.gov/Archives/edgar/data/851968/0000931763-97-000262.txt,1
SIAL,90185,31-03-1999,https://www.sec.gov/Archives/edgar/data/90185/0000090185-99-000005.txt,1
AVY,8818,26-03-1998,https://www.sec.gov/Archives/edgar/data/8818/0000898430-98-001084.txt,1
FOSL,883569,03-03-2010,https://www.sec.gov/Archives/edgar/data/883569/000104746910001754/0001047469-10-001754.txt,1
ECL,31462,25-02-2011,https://www.sec.gov/Archives/edgar/data/31462/000110465911010321/0001104659-11-010321.txt,1
MCD,63908,26-02-2007,https://www.sec.gov/Archives/edgar/data/63908/000119312507039707/0001193125-07-039707.txt,1
PFG,1126328,27-02-2008,https://www.sec.gov/Archives/edgar/data/1126328/000104746908001808/0001047469-08-001808.txt,0
MMM,66740,07-03-1994,https://www.sec.gov/Archives/edgar/data/66740/0000066740-94-000007.txt,1
LLTC,791907,08-09-2006,https://www.sec.gov/Archives/edgar/data/791907/000079190706000006/0000791907-06-000006.txt,0
WFC,72971,01-03-2017,https://www.sec.gov/Archives/edgar/data/72971/000007297117000278/0000072971-17-000278.txt,1
SYY,96021,25-09-2002,https://www.sec.gov/Archives/edgar/data/96021/000095012902004714/0000950129-02-004714.txt,1
LRCX,707549,23-09-1996,https://www.sec.gov/Archives/edgar/data/707549/0000912057-96-020899.txt,0
ICE,1571949,04-02-2016,https://www.sec.gov/Archives/edgar/data/1571949/000157194916000020/0001571949-16-000020.txt,1
CAM,941548,26-03-2003,https://www.sec.gov/Archives/edgar/data/941548/000089924303000637/0000899243-03-000637.txt,0
JPM,19617,18-02-2004,https://www.sec.gov/Archives/edgar/data/19617/000095012304002022/0000950123-04-002022.txt,1
BIIB,875045,03-02-2016,https://www.sec.gov/Archives/edgar/data/875045/000087504516000042/0000875045-16-000042.txt,0
WM,823768,31-03-1999,https://www.sec.gov/Archives/edgar/data/823768/0000950129-99-001268.txt,0
SRE,1032208,26-02-2015,https://www.sec.gov/Archives/edgar/data/1032208/000008652115000011/0000086521-15-000011.txt,0
MCD,63908,25-02-2011,https://www.sec.gov/Archives/edgar/data/63908/000119312511046701/0001193125-11-046701.txt,1
DLTR,935703,04-04-2007,https://www.sec.gov/Archives/edgar/data/935703/000093570307000017/0000935703-07-000017.txt,0
UTX,101829,07-02-2013,https://www.sec.gov/Archives/edgar/data/101829/000119312513042195/0001193125-13-042195.txt,1
DNR,945764,28-02-2013,https://www.sec.gov/Archives/edgar/data/945764/000094576413000027/0000945764-13-000027.txt,1
APH,820313,26-02-2008,https://www.sec.gov/Archives/edgar/data/820313/000110465908012896/0001104659-08-012896.txt,0
DE,315189,17-12-2012,https://www.sec.gov/Archives/edgar/data/315189/000110465912084558/0001104659-12-084558.txt,1
EFX,33185,23-02-2011,https://www.sec.gov/Archives/edgar/data/33185/000114420411010496/0001144204-11-010496.txt,1
SYK,310764,13-02-2012,https://www.sec.gov/Archives/edgar/data/310764/000031076412000031/0000310764-12-000031.txt,1
MAC,912242,22-02-2013,https://www.sec.gov/Archives/edgar/data/912242/000104746913001491/0001047469-13-001491.txt,1
PFE,78003,01-03-2006,https://www.sec.gov/Archives/edgar/data/78003/000093041306001567/0000930413-06-001567.txt,1
EBAY,1065088,25-03-2002,https://www.sec.gov/Archives/edgar/data/1065088/000089161802001364/0000891618-02-001364.txt,1
SIAL,90185,12-03-2004,https://www.sec.gov/Archives/edgar/data/90185/000119312504040558/0001193125-04-040558.txt,1
CCL,815097,30-01-2017,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/0000815097-17-000001.txt,1
SYK,310764,24-03-1994,https://www.sec.gov/Archives/edgar/data/310764/0000310764-94-000004.txt,1
TAP,24545,01-03-2007,https://www.sec.gov/Archives/edgar/data/24545/000110465907015086/0001104659-07-015086.txt,1
M,794367,31-03-2010,https://www.sec.gov/Archives/edgar/data/794367/000119312510072854/0001193125-10-072854.txt,1
CL,21665,23-02-2007,https://www.sec.gov/Archives/edgar/data/21665/000119312507038190/0001193125-07-038190.txt,1
AMZN,1018724,30-01-2009,https://www.sec.gov/Archives/edgar/data/1018724/000119312509014406/0001193125-09-014406.txt,1
VTR,740260,19-02-2010,https://www.sec.gov/Archives/edgar/data/740260/000119312510035246/0001193125-10-035246.txt,1
CAM,941548,27-03-2000,https://www.sec.gov/Archives/edgar/data/941548/0000899243-00-000607.txt,1
PCG,1004980,17-02-2011,https://www.sec.gov/Archives/edgar/data/1004980/000119312511038959/0001193125-11-038959.txt,0
LUK,96223,29-02-2008,https://www.sec.gov/Archives/edgar/data/96223/000009622308000015/0000096223-08-000015.txt,0
KR,56873,28-03-2017,https://www.sec.gov/Archives/edgar/data/56873/000155837017002198/0001558370-17-002198.txt,0
BLK,1364742,01-03-2013,https://www.sec.gov/Archives/edgar/data/1364742/000119312513084957/0001193125-13-084957.txt,1
LLTC,791907,29-09-2000,https://www.sec.gov/Archives/edgar/data/791907/000095000500001008/0000950005-00-001008.txt,1
ED,1047862,22-02-2011,https://www.sec.gov/Archives/edgar/data/1047862/000119312511042145/0001193125-11-042145.txt,1
MMC,62709,31-03-1999,https://www.sec.gov/Archives/edgar/data/62709/0001047469-99-012741.txt,1
BAC,70858,28-02-2013,https://www.sec.gov/Archives/edgar/data/70858/000007085813000097/0000070858-13-000097.txt,1
LRCX,707549,31-03-2008,https://www.sec.gov/Archives/edgar/data/707549/000089161808000189/0000891618-08-000189.txt,0
L,60086,24-02-2014,https://www.sec.gov/Archives/edgar/data/60086/000119312514064964/0001193125-14-064964.txt,0
CVX,93410,28-02-2007,https://www.sec.gov/Archives/edgar/data/93410/000095014907000074/0000950149-07-000074.txt,1
CL,21665,20-03-2002,https://www.sec.gov/Archives/edgar/data/21665/000095013002001698/0000950130-02-001698.txt,0
CAT,18230,24-02-2005,https://www.sec.gov/Archives/edgar/data/18230/000001823005000218/0000018230-05-000218.txt,1
TAP,24545,12-02-2015,https://www.sec.gov/Archives/edgar/data/24545/000002454515000004/0000024545-15-000004.txt,1
SYK,310764,24-03-1995,https://www.sec.gov/Archives/edgar/data/310764/0000310764-95-000004.txt,1
SYMC,849399,09-06-2006,https://www.sec.gov/Archives/edgar/data/849399/000089161806000254/0000891618-06-000254.txt,1
FL,850209,05-04-2004,https://www.sec.gov/Archives/edgar/data/850209/000120677404000280/0001206774-04-000280.txt,1
APC,773910,25-03-2002,https://www.sec.gov/Archives/edgar/data/773910/000095012902001440/0000950129-02-001440.txt,0
BA,12927,28-02-2005,https://www.sec.gov/Archives/edgar/data/12927/000119312505038602/0001193125-05-038602.txt,1
GPS,39911,21-04-1995,https://www.sec.gov/Archives/edgar/data/39911/0000039911-95-000015.txt,1
UTX,101829,11-02-2016,https://www.sec.gov/Archives/edgar/data/101829/000010182916000050/0000101829-16-000050.txt,1
NWS,1564708,12-08-2016,https://www.sec.gov/Archives/edgar/data/1564708/000119312516679975/0001193125-16-679975.txt,0
FL,850209,30-03-2009,https://www.sec.gov/Archives/edgar/data/850209/000120677409000650/0001206774-09-000650.txt,1
LMT,936468,14-02-2014,https://www.sec.gov/Archives/edgar/data/936468/000119312514055034/0001193125-14-055034.txt,1
ADM,7084,27-08-2007,https://www.sec.gov/Archives/edgar/data/7084/000000708407000166/0000007084-07-000166.txt,1
LH,920148,26-02-2013,https://www.sec.gov/Archives/edgar/data/920148/000092014813000022/0000920148-13-000022.txt,1
MMC,62709,24-02-2016,https://www.sec.gov/Archives/edgar/data/62709/000006270916000040/0000062709-16-000040.txt,1
AN,350698,30-03-2000,https://www.sec.gov/Archives/edgar/data/350698/0000950144-00-004282.txt,0
FRT,34903,13-02-2017,https://www.sec.gov/Archives/edgar/data/34903/000003490317000008/0000034903-17-000008.txt,0
LLTC,791907,25-08-2008,https://www.sec.gov/Archives/edgar/data/791907/000079190708000055/0000791907-08-000055.txt,0
JEC,52988,20-11-2012,https://www.sec.gov/Archives/edgar/data/52988/000005298812000086/0000052988-12-000086.txt,1
M,794367,21-04-1999,https://www.sec.gov/Archives/edgar/data/794367/0000950152-99-003389.txt,1
MOS,1285785,19-02-2016,https://www.sec.gov/Archives/edgar/data/1285785/000161803416000025/0001618034-16-000025.txt,1
MCD,63908,24-02-2015,https://www.sec.gov/Archives/edgar/data/63908/000006390815000016/0000063908-15-000016.txt,1
IP,51434,26-02-2015,https://www.sec.gov/Archives/edgar/data/51434/000005143415000009/0000051434-15-000009.txt,0
DIS,1001039,23-11-2016,https://www.sec.gov/Archives/edgar/data/1001039/000100103916000516/0001001039-16-000516.txt,1
AMT,1053507,19-03-1999,https://www.sec.gov/Archives/edgar/data/1053507/0000927016-99-001025.txt,1
OI,812074,16-03-2005,https://www.sec.gov/Archives/edgar/data/812074/000104746905006751/0001047469-05-006751.txt,0
FL,850209,24-03-2016,https://www.sec.gov/Archives/edgar/data/850209/000114420416090138/0001144204-16-090138.txt,1
ALXN,899866,17-02-2011,https://www.sec.gov/Archives/edgar/data/899866/000119312511039250/0001193125-11-039250.txt,1
LLY,59478,25-03-1994,https://www.sec.gov/Archives/edgar/data/59478/0000059478-94-000007.txt,1
PNC,713676,29-02-2016,https://www.sec.gov/Archives/edgar/data/713676/000119312516482577/0001193125-16-482577.txt,1
CERN,804753,02-03-2009,https://www.sec.gov/Archives/edgar/data/804753/000095013709001436/0000950137-09-001436.txt,1
JPM,19617,02-03-2005,https://www.sec.gov/Archives/edgar/data/19617/000095012305002539/0000950123-05-002539.txt,1
BAC,70858,25-02-2014,https://www.sec.gov/Archives/edgar/data/70858/000007085814000012/0000070858-14-000012.txt,1
CI,701221,23-02-2006,https://www.sec.gov/Archives/edgar/data/701221/000095015906000332/0000950159-06-000332.txt,1
WY,106535,05-03-2003,https://www.sec.gov/Archives/edgar/data/106535/000089102003000649/0000891020-03-000649.txt,1
EXC,1109357,10-02-2011,https://www.sec.gov/Archives/edgar/data/1109357/000119312511030543/0001193125-11-030543.txt,1
CMS,811156,24-02-2011,https://www.sec.gov/Archives/edgar/data/811156/000095012311017966/0000950123-11-017966.txt,1
MAC,912242,27-02-2007,https://www.sec.gov/Archives/edgar/data/912242/000104746907001438/0001047469-07-001438.txt,0
WHR,106640,12-03-2004,https://www.sec.gov/Archives/edgar/data/106640/000119312504040222/0001193125-04-040222.txt,0
DTE,936340,03-03-2004,https://www.sec.gov/Archives/edgar/data/936340/000095012404000639/0000950124-04-000639.txt,1
MRK,310158,13-03-2001,https://www.sec.gov/Archives/edgar/data/310158/000031015801500003/0000310158-01-500003.txt,0
REGN,872589,18-02-2010,https://www.sec.gov/Archives/edgar/data/872589/000120677410000298/0001206774-10-000298.txt,1
KIM,879101,27-03-2003,https://www.sec.gov/Archives/edgar/data/879101/000112528203002483/0001125282-03-002483.txt,1
TWX,1105705,23-02-2017,https://www.sec.gov/Archives/edgar/data/1105705/000119312517053483/0001193125-17-053483.txt,0
LH,920148,18-03-2002,https://www.sec.gov/Archives/edgar/data/920148/000092014802000015/0000920148-02-000015.txt,0
LUK,96223,25-02-2011,https://www.sec.gov/Archives/edgar/data/96223/000009622311000005/0000096223-11-000005.txt,0
AMZN,1018724,30-01-2013,https://www.sec.gov/Archives/edgar/data/1018724/000119312513028520/0001193125-13-028520.txt,1
PX,884905,24-02-2010,https://www.sec.gov/Archives/edgar/data/884905/000119312510038766/0001193125-10-038766.txt,1
AEE,1002910,30-03-1999,https://www.sec.gov/Archives/edgar/data/1002910/0000950124-99-002196.txt,0
PEP,77476,26-03-1996,https://www.sec.gov/Archives/edgar/data/77476/0000077476-96-000023.txt,1
TMK,320335,06-03-2006,https://www.sec.gov/Archives/edgar/data/320335/000119312506046266/0001193125-06-046266.txt,1
GME,1326380,02-04-2008,https://www.sec.gov/Archives/edgar/data/1326380/000095013408005892/0000950134-08-005892.txt,0
GRMN,1121788,07-03-2006,https://www.sec.gov/Archives/edgar/data/1121788/000114420406008894/0001144204-06-008894.txt,1
MSFT,789019,28-07-2016,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209.txt,1
SRE,1032208,23-02-2005,https://www.sec.gov/Archives/edgar/data/1032208/000008652105000014/0000086521-05-000014.txt,1
WAT,1000697,27-02-2015,https://www.sec.gov/Archives/edgar/data/1000697/000119312515067900/0001193125-15-067900.txt,1
AGN,850693,01-03-2011,https://www.sec.gov/Archives/edgar/data/850693/000119312511050632/0001193125-11-050632.txt,1
PFE,78003,27-03-2003,https://www.sec.gov/Archives/edgar/data/78003/000095012303003360/0000950123-03-003360.txt,1
HRB,12659,16-07-2003,https://www.sec.gov/Archives/edgar/data/12659/000095013403010141/0000950134-03-010141.txt,1
GPC,40987,27-02-2017,https://www.sec.gov/Archives/edgar/data/40987/000004098717000007/0000040987-17-000007.txt,1
PXD,1038357,21-02-2003,https://www.sec.gov/Archives/edgar/data/1038357/000103835703000009/0001038357-03-000009.txt,1
CCL,815097,27-02-1998,https://www.sec.gov/Archives/edgar/data/815097/0000815097-98-000005.txt,1
JNPR,1043604,02-03-2009,https://www.sec.gov/Archives/edgar/data/1043604/000095013409004211/0000950134-09-004211.txt,1
ROP,882835,25-02-2013,https://www.sec.gov/Archives/edgar/data/882835/000088283513000008/0000882835-13-000008.txt,1
WY,106535,19-02-2013,https://www.sec.gov/Archives/edgar/data/106535/000010653513000011/0000106535-13-000011.txt,1
JWN,72333,29-03-1996,https://www.sec.gov/Archives/edgar/data/72333/0000072333-96-000002.txt,0
AXP,4962,06-03-2006,https://www.sec.gov/Archives/edgar/data/4962/000119312506046095/0001193125-06-046095.txt,1
XLNX,743988,12-06-2003,https://www.sec.gov/Archives/edgar/data/743988/000101287003003078/0001012870-03-003078.txt,1
DG,29534,24-03-2017,https://www.sec.gov/Archives/edgar/data/29534/000155837017002116/0001558370-17-002116.txt,1
EXPD,746515,01-04-2002,https://www.sec.gov/Archives/edgar/data/746515/000110465902001275/0001104659-02-001275.txt,1
WMT,104169,31-03-2017,https://www.sec.gov/Archives/edgar/data/104169/000010416917000021/0000104169-17-000021.txt,1
FISV,798354,28-02-1995,https://www.sec.gov/Archives/edgar/data/798354/0000798354-95-000007.txt,1
NWL,814453,26-03-1997,https://www.sec.gov/Archives/edgar/data/814453/0000895813-97-000049.txt,1
GPS,39911,20-03-2017,https://www.sec.gov/Archives/edgar/data/39911/000003991117000058/0000039911-17-000058.txt,1
LUV,92380,07-02-2013,https://www.sec.gov/Archives/edgar/data/92380/000119312513041608/0001193125-13-041608.txt,1
MAC,912242,25-02-2011,https://www.sec.gov/Archives/edgar/data/912242/000104746911001377/0001047469-11-001377.txt,1
ETR,65984,02-03-2009,https://www.sec.gov/Archives/edgar/data/65984/000006598409000062/0000065984-09-000062.txt,1
PGR,80661,27-03-1998,https://www.sec.gov/Archives/edgar/data/80661/0000950152-98-002601.txt,1
LH,920148,24-02-2012,https://www.sec.gov/Archives/edgar/data/920148/000092014812000039/0000920148-12-000039.txt,1
MMC,62709,24-02-2017,https://www.sec.gov/Archives/edgar/data/62709/000006270917000008/0000062709-17-000008.txt,1
MSFT,789019,29-09-1997,https://www.sec.gov/Archives/edgar/data/789019/0001017062-97-001764.txt,1
MAC,912242,25-03-2002,https://www.sec.gov/Archives/edgar/data/912242/000091205702011264/0000912057-02-011264.txt,1
LRCX,707549,22-08-2012,https://www.sec.gov/Archives/edgar/data/707549/000119312512365446/0001193125-12-365446.txt,0
BAC,70858,28-02-2008,https://www.sec.gov/Archives/edgar/data/70858/000119312508041665/0001193125-08-041665.txt,0
CMS,811156,01-03-2010,https://www.sec.gov/Archives/edgar/data/811156/000095012310018474/0000950123-10-018474.txt,1
AXP,4962,27-02-2009,https://www.sec.gov/Archives/edgar/data/4962/000119312509041008/0001193125-09-041008.txt,1
HBAN,49196,23-02-2006,https://www.sec.gov/Archives/edgar/data/49196/000095015206001400/0000950152-06-001400.txt,1
GD,40533,06-02-2017,https://www.sec.gov/Archives/edgar/data/40533/000004053317000006/0000040533-17-000006.txt,1
AEP,4904,27-03-1998,https://www.sec.gov/Archives/edgar/data/4904/0000004904-98-000024.txt,0
M,794367,30-03-2016,https://www.sec.gov/Archives/edgar/data/794367/000079436716000221/0000794367-16-000221.txt,1
TWX,1105705,26-02-2015,https://www.sec.gov/Archives/edgar/data/1105705/000119312515064862/0001193125-15-064862.txt,0
JWN,72333,31-03-1994,https://www.sec.gov/Archives/edgar/data/72333/0000072333-94-000003.txt,1
MYL,69499,16-05-2006,https://www.sec.gov/Archives/edgar/data/69499/000095015206004539/0000950152-06-004539.txt,1
FISV,798354,23-02-2017,https://www.sec.gov/Archives/edgar/data/798354/000079835417000006/0000798354-17-000006.txt,1
LB,701985,18-03-2016,https://www.sec.gov/Archives/edgar/data/701985/000070198516000051/0000701985-16-000051.txt,0
VFC,103379,26-02-2008,https://www.sec.gov/Archives/edgar/data/103379/000089322008000524/0000893220-08-000524.txt,0
IP,51434,26-02-2009,https://www.sec.gov/Archives/edgar/data/51434/000119312509038657/0001193125-09-038657.txt,1
ADM,7084,30-09-1996,https://www.sec.gov/Archives/edgar/data/7084/0000007084-96-000017.txt,1
FE,1031296,29-02-2008,https://www.sec.gov/Archives/edgar/data/1031296/000103129608000049/0001031296-08-000049.txt,0
CMS,811156,18-03-1994,https://www.sec.gov/Archives/edgar/data/811156/0000201533-94-000020.txt,0
XLNX,743988,28-05-2008,https://www.sec.gov/Archives/edgar/data/743988/000120677408001077/0001206774-08-001077.txt,0
